CheckpointID,View,Level 1,Level 1 Code,Level 2,Level 2 Code,Level 3,Level 3 Code,Level 4,Level 4 Code,Amount
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Legal Fees - Property Advice,560510,575.44
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Long Service Leave,500110,"35,464.02"
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Meetings,530105,21.27
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Office Consumables & Stationery,510000,378.13
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,OHS & Medical,530330,"5,524.16"
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Overtime,500020,"3,149.30"
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Professional Memberships,530300,"4,253.91"
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Recreation Leave,500100,"133,888.70"
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Recruitment,507400,"10,393.40"
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Salary/Wages,500000,"1,596,731.00"
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,TOIL Employee Expenses,500120,"13,602.89"
Current,1,Corporate Services,262882048,Legal Services,558565440,404650 - Legal Services,404650,Training - Technical/ Specialised,510540,"9,644.36"
Current,1,Corporate Services,262882048,Ministerial Support,699193856,402453 - Members & Senators Support Unit,402453,IT Maintenance & Support,507000,"42,400.12"
Current,1,Corporate Services,262882048,Ministerial Support,699193856,402453 - Members & Senators Support Unit,402453,Office Consumables & Stationery,510000,"1,171.73"
Current,1,Corporate Services,262882048,Ministerial Support,699193856,402453 - Members & Senators Support Unit,402453,Subscriptions and Non Professional Memberships,530200,"2,970.76"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Communications - Phones and Fax,510200,"1,038.85"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Dom Travel - Accommodation Meals & Incidentals,502200,504.2
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Domestic Travel - Allowances,502100,57.22
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Domestic Travel - Fares,502000,"2,722.27"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Employer Super Contributions,500200,"173,772.10"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Expenses Paid in Absence,555010,57.6
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Long Service Leave,500110,"46,900.65"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Office Consumables & Stationery,510000,691.99
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Overtime,500020,110.15
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Publishing & Printing,510010,"4,900.00"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Recreation Leave,500100,"77,689.35"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,Salary/Wages,500000,"949,709.30"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402460 - Parliamentary and Coordination Exec,402460,TOIL Employee Expenses,500120,37.84
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Conferences,530100,235.28
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Contractors - Service Fee,504200,"17,745.00"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Dom Travel - Accommodation Meals & Incidentals,502200,305.11
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Employer Super Contributions,500200,"152,420.60"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Expenses Paid in Absence,555010,"3,490.38"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,IT Maintenance & Support,507000,"31,134.00"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Long Service Leave,500110,"26,791.57"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Meal Entertainment & other staff benefits - FBT,530130,37.41
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Meetings,530105,15.82
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Office Consumables & Stationery,510000,"4,956.54"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,OHS & Medical,530330,167.27
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Overseas Travel - Allowances,503100,328.18
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Overtime,500020,544.21
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Publishing & Printing,510010,"6,288.80"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Recreation Leave,500100,"62,961.88"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Salary/Wages,500000,"802,728.80"
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,TOIL Employee Expenses,500120,-26.99
Current,1,Corporate Services,262882048,Parliamentary and Coord,966227136,402465 - Parliamentary Liaison and Coordination,402465,Training - Core Skills,510500,"1,190.00"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Amortisation - SW purchased,575910,"137,219.90"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Audit Fees - other audit,506100,"7,290.00"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Bad/Doubtful debts,578100,"6,545.00"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,CO Indirect Charges Depreciation,599700,"-137,219.90"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Communications - Phones and Fax,510200,"1,231.91"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Competitive Neutrality & Sales Tax,530030,0
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Conferences,530100,"3,437.08"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Consultants - HR,504050,"85,627.73"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Consultants - Legal Advice,504040,0
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Contract Staff - non SES,504210,"90,224.48"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Contractors - Service Fee,504200,"46,500.00"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Dom Travel - Accommodation Meals & Incidentals,502200,"1,768.00"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Domestic Travel - Fares,502000,291.67
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Employer Super Contributions,500200,"608,159.30"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Expenses Paid in Absence,555010,"77,008.01"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Health Checks,530340,"4,035.00"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,HR Services,507300,"183,223.30"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,IT Maintenance & Support,507000,0
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,IT Software Maintenance & Support,540010,"248,338.80"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Late payment and other charges,550400,15.2
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Long Service Leave,500110,"144,107.10"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Meetings,530105,"4,492.72"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Office Consumables & Stationery,510000,34.55
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Office Services,507100,419.2
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Official Hospitality,530140,-373.24
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,OHS & Medical,530330,"2,490.20"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Overtime,500020,"11,090.08"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Professional Memberships,530300,"104,331.80"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Recreation Leave,500100,"285,066.50"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Recruitment,507400,"6,892.67"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,S31 Employee Leave Transfer Out Contra,500130,"6,618.81"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Salary/Wages,500000,"3,204,228.00"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Separation and Redundancy,500300,"193,304.90"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Subscriptions and Non Professional Memberships,530200,"3,370.45"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,TOIL Employee Expenses,500120,"65,561.38"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Training - Core Skills,510500,"47,270.60"
Current,1,Corporate Services,262882048,People,842096256,402710 - People,402710,Training - Technical/ Specialised,510540,"13,807.61"
Current,1,Info Tech & Workplace,827369792,Professional Services,851006528,403130 - IT Professional Services,403130,Amortisation - SW developed,575900,"2,294,000.00"
Current,1,Info Tech & Workplace,827369792,Professional Services,851006528,403130 - IT Professional Services,403130,Audit Fees - other audit,506100,"7,495.09"
Current,1,Info Tech & Workplace,827369792,Professional Services,851006528,403130 - IT Professional Services,403130,Bank Charges,550100,7.49
Current,1,Info Tech & Workplace,827369792,Professional Services,851006528,403130 - IT Professional Services,403130,CO Indirect Charges Depreciation,599700,"-3,257,258.00"
Current,1,Info Tech & Workplace,827369792,Professional Services,851006528,403130 - IT Professional Services,403130,Communications - Phones and Fax,510200,"71,985.27"
Current,1,Info Tech & Workplace,827369792,Professional Services,851006528,403130 - IT Professional Services,403130,Conferences,530100,"4,175.00"
Current,1,Info Tech & Workplace,827369792,Professional Services,851006528,403130 - IT Professional Services,403130,Consultants - Communications Advice,504120,0
